P03_02_0,1,23
P03_02_1,1,23
P03_02_10,3,6
P03_02_100,26,36
P03_02_101,0,9
P03_02_102,2,36
P03_02_103,2,36
P03_02_104,18,9
P03_02_105,9,27
P03_02_106,2,36
P03_02_107,2,36
P03_02_108,18,9
P03_02_109,6,0
P03_02_11,0,23
P03_02_110,2,36
P03_02_111,8,0
P03_02_112,9,36
P03_02_113,0,52
P03_02_114,2,36
P03_02_115,2,36
P03_02_116,2,36
P03_02_117,1,36
P03_02_118,5,52
P03_02_119,0,19
P03_02_12,20,23
P03_02_120,3,19
P03_02_121,15,19
P03_02_122,5,19
P03_02_123,3,19
P03_02_124,1,6
P03_02_125,21,36
P03_02_126,6,0
P03_02_127,8,0
P03_02_128,13,9
P03_02_129,3,3
P03_02_13,1,23
P03_02_130,0,9
P03_02_131,1,9
P03_02_132,0,2
P03_02_133,4,3
P03_02_134,57,54
P03_02_135,5,54
P03_02_136,2,42
P03_02_14,0,54
P03_02_15,5,54
P03_02_16,21,36
P03_02_17,0,23
P03_02_18,0,52
P03_02_19,2,23
P03_02_2,0,23
P03_02_20,5,93
P03_02_21,0,23
P03_02_22,1,23
P03_02_23,0,164
P03_02_24,5,164
P03_02_25,0,164
P03_02_26,5,23
P03_02_27,0,6
P03_02_28,1,6
P03_02_29,0,23
P03_02_3,0,23
P03_02_30,3,12
P03_02_31,1,23
P03_02_32,4,12
P03_02_33,3,3
P03_02_34,0,26
P03_02_35,0,229
P03_02_36,1,26
P03_02_37,4,3
P03_02_38,3,3
P03_02_39,0,188
P03_02_4,3,6
P03_02_40,4,3
P03_02_41,5,229
P03_02_42,5,188
P03_02_43,4,23
P03_02_44,0,23
P03_02_45,4,12
P03_02_46,3,12
P03_02_47,1,23
P03_02_48,0,15
P03_02_49,3,15
P03_02_5,1,23
P03_02_50,6,0
P03_02_51,26,15
P03_02_52,4,15
P03_02_53,4,15
P03_02_54,15,15
P03_02_55,3,15
P03_02_56,9,27
P03_02_57,1,15
P03_02_58,0,15
P03_02_59,3,6
P03_02_6,1,6
P03_02_60,26,15
P03_02_61,4,15
P03_02_62,15,15
P03_02_63,9,27
P03_02_64,15,15
P03_02_65,3,15
P03_02_66,9,15
P03_02_67,26,15
P03_02_68,4,15
P03_02_69,3,12
P03_02_7,3,36
P03_02_70,5,15
P03_02_71,9,116
P03_02_72,1,15
P03_02_73,26,15
P03_02_74,4,15
P03_02_75,4,15
P03_02_76,15,15
P03_02_77,3,15
P03_02_78,9,15
P03_02_79,1,15
P03_02_8,20,23
P03_02_80,0,15
P03_02_81,26,15
P03_02_82,8,0
P03_02_83,0,6
P03_02_84,4,15
P03_02_85,24,15
P03_02_86,3,12
P03_02_87,5,15
P03_02_88,4,12
P03_02_89,0,19
P03_02_9,1,23
P03_02_90,1,36
P03_02_91,5,19
P03_02_92,0,36
P03_02_93,6,0
P03_02_94,1,36
P03_02_95,3,3
P03_02_96,0,22
P03_02_97,9,22
P03_02_98,24,27
P03_02_99,26,36
P03_03_0,0,19
P03_03_1,3,19
P03_03_10,3,124
P03_03_11,24,124
P03_03_12,12,84
P03_03_13,4,124
P03_03_14,6,124
P03_03_15,6,124
P03_03_16,21,92
P03_03_17,21,92
P03_03_18,6,124
P03_03_19,0,73
P03_03_2,3,12
P03_03_20,1,73
P03_03_21,0,19
P03_03_22,0,2
P03_03_23,1,2
P03_03_3,0,23
P03_03_4,5,23
P03_03_5,0,209
P03_03_6,5,209
P03_03_7,4,19
P03_03_8,4,12
P03_03_9,1,19
P03_04_0,1,19
P03_04_1,0,116
P03_04_10,0,112
P03_04_100,0,7
P03_04_101,4,3
P03_04_102,1,7
P03_04_103,11,16
P03_04_104,1,18
P03_04_105,1,36
P03_04_106,1,6
P03_04_107,3,12
P03_04_108,0,57
P03_04_109,4,12
P03_04_11,3,12
P03_04_110,1,57
P03_04_111,3,8
P03_04_112,0,4
P03_04_113,4,8
P03_04_114,3,57
P03_04_115,1,57
P03_04_116,7,57
P03_04_117,7,57
P03_04_118,7,57
P03_04_119,7,57
P03_04_12,1,116
P03_04_120,5,57
P03_04_121,7,57
P03_04_122,7,57
P03_04_123,2,11
P03_04_124,0,22
P03_04_125,2,11
P03_04_126,8,0
P03_04_127,14,11
P03_04_128,0,5
P03_04_129,1,5
P03_04_13,1,112
P03_04_130,6,24
P03_04_131,0,31
P03_04_132,3,31
P03_04_133,9,31
P03_04_134,4,31
P03_04_135,1,31
P03_04_136,0,44
P03_04_137,26,44
P03_04_138,1,44
P03_04_139,6,44
P03_04_14,4,12
P03_04_140,0,13
P03_04_141,3,3
P03_04_142,4,3
P03_04_143,0,95
P03_04_144,1,95
P03_04_145,3,3
P03_04_146,0,244
P03_04_147,3,12
P03_04_148,0,148
P03_04_149,4,12
P03_04_15,0,116
P03_04_150,0,95
P03_04_151,4,3
P03_04_152,1,95
P03_04_153,1,148
P03_04_154,1,244
P03_04_155,0,95
P03_04_156,3,95
P03_04_157,0,95
P03_04_158,4,95
P03_04_159,1,95
P03_04_16,3,3
P03_04_160,3,95
P03_04_161,5,26
P03_04_162,42,95
P03_04_163,3,8
P03_04_164,0,1
P03_04_165,4,8
P03_04_166,3,8
P03_04_167,0,19
P03_04_168,4,8
P03_04_169,5,16
P03_04_17,1,116
P03_04_170,3,19
P03_04_171,5,57
P03_04_172,12,57
P03_04_173,0,57
P03_04_174,7,57
P03_04_175,7,57
P03_04_176,0,16
P03_04_177,5,16
P03_04_178,1,7
P03_04_179,0,57
P03_04_18,4,3
P03_04_180,7,57
P03_04_181,7,57
P03_04_182,9,44
P03_04_183,1,44
P03_04_184,10,95
P03_04_185,6,0
P03_04_186,10,95
P03_04_187,2,11
P03_04_188,15,5
P03_04_189,0,22
P03_04_19,0,57
P03_04_190,8,0
P03_04_191,14,11
P03_04_192,3,8
P03_04_193,0,20
P03_04_194,4,8
P03_04_195,10,16
P03_04_196,1,26
P03_04_197,5,19
P03_04_198,3,8
P03_04_199,0,1
P03_04_2,1,116
P03_04_20,1,57
P03_04_200,0,174
P03_04_201,3,61
P03_04_202,1,42
P03_04_203,10,16
P03_04_204,3,8
P03_04_205,4,8
P03_04_206,0,1
P03_04_207,10,16
P03_04_208,10,16
P03_04_209,0,57
P03_04_21,3,12
P03_04_210,11,20
P03_04_211,5,57
P03_04_212,1,18
P03_04_213,0,7
P03_04_214,1,7
P03_04_215,10,34
P03_04_216,0,148
P03_04_217,1,148
P03_04_218,4,148
P03_04_219,10,34
P03_04_22,4,12
P03_04_220,0,85
P03_04_221,3,85
P03_04_222,9,85
P03_04_223,4,85
P03_04_224,1,85
P03_04_225,0,85
P03_04_226,3,85
P03_04_227,3,85
P03_04_228,9,85
P03_04_229,9,85
P03_04_23,0,34
P03_04_230,4,85
P03_04_231,4,85
P03_04_232,1,85
P03_04_233,1,85
P03_04_234,0,85
P03_04_235,0,85
P03_04_236,3,85
P03_04_237,9,85
P03_04_238,4,85
P03_04_239,1,85
P03_04_24,1,34
P03_04_240,0,37
P03_04_241,1,37
P03_04_242,4,37
P03_04_243,1,37
P03_04_244,10,34
P03_04_245,0,31
P03_04_246,3,31
P03_04_247,9,31
P03_04_248,4,31
P03_04_249,1,31
P03_04_25,0,16
P03_04_250,10,34
P03_04_251,0,148
P03_04_252,3,12
P03_04_253,1,148
P03_04_254,4,12
P03_04_255,10,34
P03_04_256,24,34
P03_04_257,1,5
P03_04_258,0,5
P03_04_259,0,2
P03_04_26,1,16
P03_04_260,3,3
P03_04_261,1,2
P03_04_262,3,3
P03_04_263,1,2
P03_04_264,4,3
P03_04_265,0,6
P03_04_266,0,23
P03_04_267,0,23
P03_04_268,3,3
P03_04_269,1,6
P03_04_27,0,229
P03_04_270,1,23
P03_04_271,1,23
P03_04_272,0,10
P03_04_273,1,10
P03_04_274,0,58
P03_04_275,3,8
P03_04_276,1,58
P03_04_277,4,8
P03_04_278,3,12
P03_04_279,0,116
P03_04_28,3,3
P03_04_280,4,12
P03_04_281,10,34
P03_04_282,3,116
P03_04_283,9,116
P03_04_284,9,116
P03_04_285,1,10
P03_04_286,4,116
P03_04_287,3,12
P03_04_288,1,116
P03_04_289,4,12
P03_04_29,1,229
P03_04_290,0,116
P03_04_291,6,0
P03_04_292,26,116
P03_04_293,8,0
P03_04_294,1,10
P03_04_295,10,34
P03_04_296,0,15
P03_04_297,9,16
P03_04_298,10,34
P03_04_299,5,16
P03_04_3,0,112
P03_04_30,1,34
P03_04_300,10,34
P03_04_301,10,34
P03_04_302,0,85
P03_04_303,3,85
P03_04_304,9,85
P03_04_305,4,85
P03_04_306,0,85
P03_04_307,3,85
P03_04_308,9,85
P03_04_309,4,85
P03_04_31,0,125
P03_04_310,1,85
P03_04_311,82,34
P03_04_312,0,64
P03_04_313,16,64
P03_04_314,9,64
P03_04_315,1,61
P03_04_316,9,95
P03_04_317,16,95
P03_04_318,1,13
P03_04_319,10,34
P03_04_32,4,3
P03_04_320,0,95
P03_04_321,9,138
P03_04_322,4,95
P03_04_323,1,95
P03_04_324,10,34
P03_04_325,10,34
P03_04_326,3,3
P03_04_327,0,6
P03_04_328,1,6
P03_04_329,65,24
P03_04_33,3,113
P03_04_330,1,20
P03_04_331,0,1
P03_04_332,2,1
P03_04_333,1,1
P03_04_334,0,1
P03_04_335,1,61
P03_04_336,2,61
P03_04_337,0,6
P03_04_338,2,6
P03_04_339,5,6
P03_04_34,31,8
P03_04_340,8,0
P03_04_341,1,42
P03_04_342,3,6
P03_04_343,4,6
P03_04_344,0,61
P03_04_345,1,61
P03_04_346,0,4
P03_04_347,1,4
P03_04_348,3,8
P03_04_349,1,174
P03_04_35,1,125
P03_04_350,4,8
P03_04_351,0,244
P03_04_352,0,209
P03_04_353,1,209
P03_04_354,70,65
P03_04_355,2,42
P03_04_356,5,42
P03_04_357,65,65
P03_04_358,0,10
P03_04_359,1,10
P03_04_36,4,8
P03_04_360,65,65
P03_04_37,4,113
P03_04_38,0,19
P03_04_39,28,19
P03_04_4,1,112
P03_04_40,0,19
P03_04_41,0,19
P03_04_42,28,19
P03_04_43,0,23
P03_04_44,1,23
P03_04_45,0,212
P03_04_46,3,8
P03_04_47,0,4
P03_04_48,4,8
P03_04_49,58,4
P03_04_5,0,57
P03_04_50,58,4
P03_04_51,1,212
P03_04_52,0,93
P03_04_53,2,4
P03_04_54,5,52
P03_04_55,1,4
P03_04_56,3,3
P03_04_57,0,18
P03_04_58,1,18
P03_04_59,3,12
P03_04_6,1,57
P03_04_60,31,8
P03_04_61,4,12
P03_04_62,0,16
P03_04_63,0,4
P03_04_64,7,16
P03_04_65,0,36
P03_04_66,12,42
P03_04_67,7,16
P03_04_68,19,16
P03_04_69,5,48
P03_04_7,0,61
P03_04_70,19,16
P03_04_71,19,16
P03_04_72,5,48
P03_04_73,7,16
P03_04_74,7,16
P03_04_75,3,3
P03_04_76,0,7
P03_04_77,4,3
P03_04_78,1,7
P03_04_79,5,16
P03_04_8,1,61
P03_04_80,11,16
P03_04_81,1,4
P03_04_82,0,16
P03_04_83,7,16
P03_04_84,19,16
P03_04_85,5,48
P03_04_86,19,16
P03_04_87,5,48
P03_04_88,0,16
P03_04_89,19,16
P03_04_9,0,116
P03_04_90,5,48
P03_04_91,7,16
P03_04_92,7,16
P03_04_93,7,16
P03_04_94,7,16
P03_04_95,7,16
P03_04_96,7,16
P03_04_97,13,16
P03_04_98,2,4
P03_04_99,3,3
P03_05_0,10,34
P03_05_1,0,44
P03_05_10,1,5
P03_05_11,6,24
P03_05_12,0,13
P03_05_13,1,13
P03_05_14,6,24
P03_05_15,3,55
P03_05_16,9,55
P03_05_17,4,55
P03_05_18,1,55
P03_05_19,9,55
P03_05_2,3,44
P03_05_20,1,13
P03_05_21,0,38
P03_05_22,3,38
P03_05_23,9,38
P03_05_24,1,38
P03_05_25,15,2
P03_05_26,3,3
P03_05_27,0,6
P03_05_28,4,3
P03_05_29,1,6
P03_05_3,26,44
P03_05_30,10,34
P03_05_31,0,244
P03_05_32,3,244
P03_05_33,16,244
P03_05_34,9,244
P03_05_35,16,244
P03_05_36,4,244
P03_05_37,10,34
P03_05_38,0,44
P03_05_39,1,5
P03_05_4,8,0
P03_05_40,9,44
P03_05_41,1,6
P03_05_42,1,44
P03_05_43,10,34
P03_05_44,3,244
P03_05_45,9,244
P03_05_46,10,34
P03_05_47,12,1
P03_05_48,32,1
P03_05_49,4,244
P03_05_5,4,44
P03_05_50,3,3
P03_05_51,1,244
P03_05_52,4,3
P03_05_53,0,38
P03_05_54,9,38
P03_05_55,1,38
P03_05_56,10,34
P03_05_57,2,1
P03_05_58,16,34
P03_05_59,10,34
P03_05_6,1,44
P03_05_60,1,20
P03_05_61,65,65
P03_05_62,1,1
P03_05_63,0,10
P03_05_64,1,10
P03_05_65,65,24
P03_05_7,6,44
P03_05_8,3,3
P03_05_9,0,5
P03_06_0,0,20
P03_06_1,10,34
P03_06_10,0,5
P03_06_11,1,5
P03_06_12,3,8
P03_06_13,0,1
P03_06_14,4,8
P03_06_15,10,55
P03_06_16,0,5
P03_06_17,16,55
P03_06_18,16,55
P03_06_19,1,5
P03_06_2,8,24
P03_06_20,32,1
P03_06_21,1,20
P03_06_22,0,20
P03_06_23,0,5
P03_06_24,10,5
P03_06_25,16,34
P03_06_26,16,34
P03_06_27,1,5
P03_06_28,3,8
P03_06_29,0,4
P03_06_3,0,6
P03_06_30,0,14
P03_06_31,4,8
P03_06_4,8,24
P03_06_5,0,10
P03_06_6,3,3
P03_06_7,0,2
P03_06_8,4,3
P03_06_9,1,2
P03_07_0,1,10
P03_07_1,0,1
P03_07_10,0,7
P03_07_11,0,6
P03_07_12,0,1
P03_07_13,1,6
P03_07_14,1,1
P03_07_15,0,5
P03_07_16,1,5
P03_07_17,0,10
P03_07_18,1,10
P03_07_19,9,27
P03_07_2,0,20
P03_07_20,3,12
P03_07_21,0,116
P03_07_22,0,202
P03_07_23,1,202
P03_07_24,3,116
P03_07_25,9,116
P03_07_26,4,116
P03_07_27,3,12
P03_07_28,1,116
P03_07_29,4,12
P03_07_3,0,7
P03_07_30,26,10
P03_07_31,0,10
P03_07_32,1,10
P03_07_33,3,3
P03_07_34,0,2
P03_07_35,4,3
P03_07_36,0,202
P03_07_37,3,202
P03_07_38,6,0
P03_07_39,5,54
P03_07_4,1,7
P03_07_40,0,202
P03_07_41,2,202
P03_07_42,2,202
P03_07_43,8,0
P03_07_44,12,27
P03_07_45,5,202
P03_07_46,1,202
P03_07_47,14,11
P03_07_5,1,1
P03_07_6,1,20
P03_07_7,1,4
P03_07_8,0,4
P03_07_9,1,2
P03_08_0,3,12
P03_08_1,1,202
P03_08_2,0,112
P03_08_3,1,112
P03_08_4,0,5
P03_08_5,5,5
P03_08_6,4,12
P03_08_7,3,124
P03_08_8,24,124
P03_09_0,1,23
P03_09_1,1,15
P03_09_10,26,15
P03_09_100,1,2
P03_09_101,0,2
P03_09_102,2,2
P03_09_103,5,2
P03_09_104,0,7
P03_09_105,2,7
P03_09_106,5,7
P03_09_107,0,7
P03_09_108,2,7
P03_09_109,1,7
P03_09_11,8,0
P03_09_110,0,4
P03_09_111,2,4
P03_09_112,5,4
P03_09_113,0,4
P03_09_114,2,4
P03_09_115,0,1
P03_09_116,0,18
P03_09_117,5,36
P03_09_118,2,18
P03_09_119,2,18
P03_09_12,4,15
P03_09_120,5,18
P03_09_121,0,13
P03_09_122,2,13
P03_09_123,5,13
P03_09_124,0,5
P03_09_125,0,9
P03_09_126,1,9
P03_09_127,0,6
P03_09_128,2,6
P03_09_129,5,6
P03_09_13,3,12
P03_09_130,0,2
P03_09_131,1,4
P03_09_132,2,2
P03_09_133,1,2
P03_09_134,2,5
P03_09_135,2,5
P03_09_136,1,5
P03_09_137,2,20
P03_09_138,1,1
P03_09_139,2,20
P03_09_14,5,15
P03_09_140,2,1
P03_09_141,1,20
P03_09_142,2,58
P03_09_143,1,58
P03_09_144,2,1
P03_09_145,1,1
P03_09_146,2,4
P03_09_147,1,4
P03_09_148,2,4
P03_09_149,2,4
P03_09_15,0,116
P03_09_150,1,4
P03_09_151,1,4
P03_09_152,2,4
P03_09_153,1,4
P03_09_154,2,14
P03_09_155,1,14
P03_09_156,2,42
P03_09_157,2,24
P03_09_158,2,24
P03_09_159,5,36
P03_09_16,4,12
P03_09_160,9,27
P03_09_161,6,0
P03_09_162,2,7
P03_09_163,1,9
P03_09_164,2,11
P03_09_165,2,7
P03_09_166,2,63
P03_09_167,14,11
P03_09_168,0,93
P03_09_169,14,24
P03_09_17,1,116
P03_09_170,14,42
P03_09_171,5,93
P03_09_172,8,0
P03_09_173,1,153
P03_09_174,1,7
P03_09_175,6,0
P03_09_176,2,42
P03_09_177,8,0
P03_09_178,2,0
P03_09_179,14,11
P03_09_18,0,15
P03_09_19,3,15
P03_09_2,4,124
P03_09_20,26,15
P03_09_21,4,15
P03_09_22,15,15
P03_09_23,1,116
P03_09_24,3,15
P03_09_25,9,27
P03_09_26,3,116
P03_09_27,9,116
P03_09_28,1,15
P03_09_29,4,116
P03_09_3,3,15
P03_09_30,3,12
P03_09_31,1,116
P03_09_32,4,12
P03_09_33,26,15
P03_09_34,8,0
P03_09_35,4,15
P03_09_36,3,12
P03_09_37,5,15
P03_09_38,0,33
P03_09_39,0,78
P03_09_4,6,0
P03_09_40,0,32
P03_09_41,4,12
P03_09_42,1,34
P03_09_43,3,3
P03_09_44,0,2
P03_09_45,4,3
P03_09_46,11,23
P03_09_47,1,2
P03_09_48,0,33
P03_09_49,0,33
P03_09_5,4,15
P03_09_50,1,33
P03_09_51,3,12
P03_09_52,1,33
P03_09_53,4,12
P03_09_54,3,78
P03_09_55,0,4
P03_09_56,6,0
P03_09_57,0,78
P03_09_58,27,78
P03_09_59,2,78
P03_09_6,15,15
P03_09_60,27,78
P03_09_61,1,6
P03_09_62,3,32
P03_09_63,6,0
P03_09_64,7,32
P03_09_65,1,32
P03_09_66,7,32
P03_09_67,1,32
P03_09_68,4,164
P03_09_69,7,164
P03_09_7,3,15
P03_09_70,24,27
