P06_01_0,3,12
P06_01_1,0,64
P06_01_10,3,99
P06_01_11,3,99
P06_01_12,11,7
P06_01_13,3,99
P06_01_14,5,99
P06_01_15,5,99
P06_01_16,5,99
P06_01_17,3,64
P06_01_18,9,64
P06_01_19,1,6
P06_01_2,1,64
P06_01_20,3,12
P06_01_21,5,64
P06_01_22,4,12
P06_01_3,3,3
P06_01_4,0,7
P06_01_5,3,8
P06_01_6,0,1
P06_01_7,5,1
P06_01_8,3,3
P06_01_9,0,99
P06_02_0,89,7
P06_02_1,3,70
P06_02_2,61,70
P06_02_3,5,7
P06_02_4,5,1
P06_02_5,4,70
P06_03_0,3,3
P06_03_1,12,5
P06_03_10,9,75
P06_03_100,1,42
P06_03_101,10,34
P06_03_102,9,27
P06_03_103,10,34
P06_03_104,0,44
P06_03_105,9,27
P06_03_106,1,44
P06_03_107,10,34
P06_03_108,51,25
P06_03_109,10,34
P06_03_11,24,75
P06_03_110,51,25
P06_03_111,12,34
P06_03_112,12,25
P06_03_113,12,25
P06_03_114,11,5
P06_03_115,51,25
P06_03_116,11,44
P06_03_117,51,25
P06_03_118,51,25
P06_03_119,51,25
P06_03_12,9,75
P06_03_120,51,25
P06_03_121,51,25
P06_03_122,12,25
P06_03_123,51,25
P06_03_124,51,25
P06_03_125,0,25
P06_03_126,5,25
P06_03_127,11,5
P06_03_13,24,75
P06_03_14,9,75
P06_03_15,24,75
P06_03_16,1,75
P06_03_17,3,3
P06_03_18,0,37
P06_03_19,9,37
P06_03_2,1,5
P06_03_20,1,37
P06_03_21,3,8
P06_03_22,0,1
P06_03_23,9,38
P06_03_24,9,38
P06_03_25,0,102
P06_03_26,16,102
P06_03_27,16,102
P06_03_28,16,102
P06_03_29,5,102
P06_03_3,3,3
P06_03_30,0,195
P06_03_31,12,195
P06_03_32,1,26
P06_03_33,3,195
P06_03_34,9,195
P06_03_35,5,195
P06_03_36,5,195
P06_03_37,36,75
P06_03_38,1,75
P06_03_39,0,31
P06_03_4,0,19
P06_03_40,3,31
P06_03_41,9,31
P06_03_42,1,6
P06_03_43,5,31
P06_03_44,0,145
P06_03_45,9,145
P06_03_46,4,145
P06_03_47,1,145
P06_03_48,0,44
P06_03_49,3,44
P06_03_5,4,3
