P21_01_0,3,12
P21_01_1,12,32
P21_01_10,0,32
P21_01_11,30,32
P21_01_12,26,107
P21_01_14,26,107
P21_01_15,1,2
P21_01_16,85,278
P21_01_17,53,111
P21_01_18,2,2
P21_01_19,12,34
P21_01_2,4,12
P21_01_20,12,202
P21_01_21,12,43
P21_01_22,12,222
P21_01_23,2,43
P21_01_24,1,43
P21_01_25,2,4
P21_01_26,12,28
P21_01_27,1,43
P21_01_28,2,2
P21_01_29,6,43
P21_01_3,3,26
P21_01_30,7,43
P21_01_31,24,90
P21_01_32,3,31
P21_01_33,1,31
P21_01_34,4,31
P21_01_35,3,38
P21_01_36,42,38
P21_01_37,2,11
P21_01_38,4,26
P21_01_39,3,90
P21_01_4,0,2
P21_01_40,24,107
P21_01_41,46,111
P21_01_42,6,90
P21_01_43,12,2
P21_01_44,4,26
P21_01_45,12,109
P21_01_46,1,2
P21_01_47,5,2
P21_01_48,1,32
P21_01_49,12,15
P21_01_5,3,107
P21_01_50,2,10
P21_01_51,0,58
P21_01_52,1,43
P21_01_53,3,12
P21_01_54,5,202
P21_01_55,12,146
P21_01_56,1,42
P21_01_57,12,178
P21_01_58,0,12
P21_01_59,12,125
P21_01_6,40,107
P21_01_60,0,88
P21_01_61,0,4
P21_01_62,1,58
P21_01_63,24,10
P21_01_64,12,202
P21_01_65,4,12
P21_01_66,1,19
P21_01_67,3,19
P21_01_68,0,202
P21_01_69,1,10
P21_01_7,12,32
P21_01_70,0,202
P21_01_71,1,10
P21_01_72,1,54
P21_01_73,3,23
P21_01_74,12,178
P21_01_75,5,10
P21_01_76,2,202
P21_01_77,1,10
P21_01_78,3,12
P21_01_79,12,64
P21_01_8,30,32
P21_01_80,1,283
P21_01_81,9,64
P21_01_82,1,10
P21_01_83,1,64
P21_01_84,3,90
P21_01_85,12,107
P21_01_86,4,90
P21_01_87,3,12
P21_01_88,12,47
P21_01_89,3,21
P21_01_9,26,107
P21_01_90,3,21
P21_01_91,3,4
P21_01_92,0,1
P21_01_93,10,1
P21_01_94,46,47
P21_01_95,46,47
P21_01_96,36,21
P21_01_97,0,107
P21_03_0,3,12
P21_03_1,12,32
P21_03_10,12,28
P21_03_11,7,43
P21_03_12,40,43
P21_03_13,1,4
P21_03_14,3,31
P21_03_15,9,31
P21_03_16,42,37
P21_03_17,3,26
P21_03_18,12,107
P21_03_19,40,107
P21_03_2,0,2
P21_03_20,3,26
P21_03_21,12,32
P21_03_22,26,107
P21_03_23,3,26
P21_03_24,12,32
P21_03_25,26,107
P21_03_26,4,26
P21_03_27,2,1
P21_03_28,3,47
P21_03_29,10,47
P21_03_3,2,2
P21_03_30,5,47
P21_03_31,5,47
P21_03_32,4,47
P21_03_33,4,107
P21_03_35,53,278
P21_03_36,12,1
P21_03_37,5,0
P21_03_38,5,43
P21_03_39,0,10
P21_03_4,3,12
P21_03_40,5,10
P21_03_41,0,10
P21_03_42,3,12
P21_03_43,12,64
P21_03_44,9,64
P21_03_45,1,64
P21_03_46,12,178
P21_03_47,3,19
P21_03_48,12,202
P21_03_49,4,19
P21_03_5,12,43
P21_03_50,12,178
P21_03_51,5,10
P21_03_52,1,178
P21_03_53,1,47
P21_03_54,12,98
P21_03_55,0,88
P21_03_56,1,88
P21_03_57,4,26
P21_03_58,3,12
P21_03_59,1,32
P21_03_6,4,12
P21_03_60,5,64
P21_03_61,3,90
P21_03_62,12,107
P21_03_63,5,90
P21_03_64,46,111
P21_03_65,20,26
P21_03_66,5,26
P21_03_67,72,90
P21_03_68,0,88
P21_03_69,1,27
P21_03_7,2,43
P21_03_70,2,42
P21_03_71,13,88
P21_03_72,3,90
P21_03_73,12,107
P21_03_74,1,107
P21_03_75,4,90
P21_03_8,12,222
P21_03_9,0,4
P21_04_0,0,2
P21_04_1,6,2
P21_04_10,11,107
P21_04_11,4,26
P21_04_12,3,12
P21_04_13,0,32
P21_04_14,3,26
P21_04_15,26,107
P21_04_16,40,107
P21_04_17,26,107
P21_04_18,1,107
P21_04_19,53,278
P21_04_2,2,2
P21_04_20,53,111
P21_04_21,4,26
P21_04_22,4,26
P21_04_23,12,202
P21_04_24,0,10
P21_04_25,1,202
P21_04_26,1,202
P21_04_27,24,90
P21_04_28,3,178
P21_04_29,1,178
P21_04_3,0,93
P21_04_30,12,10
P21_04_31,3,12
P21_04_32,12,64
P21_04_33,9,64
P21_04_34,1,64
P21_04_35,12,93
P21_04_36,30,93
P21_04_37,0,14
P21_04_38,1,88
P21_04_39,12,107
P21_04_4,14,2
P21_04_40,4,90
P21_04_41,3,47
P21_04_42,10,1
P21_04_43,1,47
P21_04_44,1,47
P21_04_45,1,47
P21_04_46,4,47
P21_04_47,3,12
P21_04_48,12,98
P21_04_49,12,43
P21_04_5,1,2
P21_04_50,4,12
P21_04_51,92,43
P21_04_52,2,43
P21_04_53,1,43
P21_04_54,12,4
P21_04_55,2,4
P21_04_56,1,22
P21_04_57,2,4
P21_04_58,8,0
P21_04_59,2,4
P21_04_6,13,88
P21_04_60,2,4
P21_04_61,12,43
P21_04_62,7,43
P21_04_63,0,31
P21_04_64,3,31
P21_04_65,9,31
P21_04_66,42,38
P21_04_67,1,107
P21_04_68,2,254
P21_04_69,1,178
P21_04_7,3,26
P21_04_70,24,42
P21_04_71,0,1
P21_04_72,67,42
P21_04_8,12,107
P21_04_9,1,107
