P37_101_0,3,12
P37_101_1,0,23
P37_101_10,4,3
P37_101_100,1,15
P37_101_101,0,51
P37_101_102,1,51
P37_101_103,0,15
P37_101_104,1,15
P37_101_105,0,15
P37_101_106,1,15
P37_101_107,0,18
P37_101_108,6,0
P37_101_109,2,18
P37_101_11,1,5
P37_101_110,8,0
P37_101_111,15,18
P37_101_112,1,18
P37_101_113,0,72
P37_101_114,1,72
P37_101_115,0,7
P37_101_116,6,0
P37_101_117,2,7
P37_101_118,9,27
P37_101_119,1,7
P37_101_12,0,29
P37_101_120,2,7
P37_101_121,8,0
P37_101_122,15,7
P37_101_123,1,7
P37_101_124,0,4
P37_101_125,6,0
P37_101_126,2,4
P37_101_127,8,0
P37_101_128,7,72
P37_101_129,43,19
P37_101_13,1,29
P37_101_130,43,19
P37_101_131,1,19
P37_101_132,0,19
P37_101_133,1,19
P37_101_134,6,0
P37_101_135,2,72
P37_101_136,8,0
P37_101_137,1,72
P37_101_138,7,72
P37_101_139,7,72
P37_101_14,6,0
P37_101_140,16,72
P37_101_141,5,72
P37_101_142,7,72
P37_101_143,12,72
P37_101_144,16,72
P37_101_145,5,72
P37_101_146,16,72
P37_101_147,5,72
P37_101_148,7,72
P37_101_149,43,19
P37_101_15,2,5
P37_101_150,43,19
P37_101_151,1,19
P37_101_152,6,0
P37_101_153,2,72
P37_101_154,8,0
P37_101_155,15,72
P37_101_156,1,72
P37_101_157,7,72
P37_101_158,16,72
P37_101_159,5,72
P37_101_16,2,52
P37_101_160,16,72
P37_101_161,5,72
P37_101_162,16,72
P37_101_163,5,72
P37_101_164,16,72
P37_101_165,5,72
P37_101_166,0,51
P37_101_167,52,51
P37_101_168,0,48
P37_101_169,1,48
P37_101_17,18,52
P37_101_170,52,51
P37_101_171,1,48
P37_101_172,52,51
P37_101_173,1,48
P37_101_174,0,48
P37_101_175,1,48
P37_101_176,0,72
P37_101_177,1,72
P37_101_178,0,7
P37_101_179,6,0
P37_101_18,1,52
P37_101_180,2,7
P37_101_181,8,0
P37_101_182,1,7
P37_101_183,6,0
P37_101_184,2,11
P37_101_185,8,0
P37_101_186,49,51
P37_101_187,19,48
P37_101_188,13,48
P37_101_189,19,48
P37_101_19,9,29
P37_101_190,13,48
P37_101_191,19,48
P37_101_192,13,48
P37_101_193,19,48
P37_101_194,19,48
P37_101_195,13,48
P37_101_196,19,48
P37_101_197,13,48
P37_101_198,19,48
