P12_01_0,67,157
P12_01_1,3,3
P12_01_10,4,12
P12_01_11,3,8
P12_01_12,0,18
P12_01_13,0,4
P12_01_14,2,18
P12_01_15,0,72
P12_01_16,7,72
P12_01_17,7,72
P12_01_18,13,72
P12_01_19,2,72
P12_01_2,11,2
P12_01_20,7,72
P12_01_21,7,72
P12_01_22,0,2
P12_01_23,1,72
P12_01_24,0,187
P12_01_25,2,187
P12_01_26,7,187
P12_01_27,7,187
P12_01_28,35,187
P12_01_29,7,187
P12_01_3,0,2
P12_01_30,1,187
P12_01_31,0,38
P12_01_32,2,11
P12_01_33,1,38
P12_01_34,1,38
P12_01_35,0,37
P12_01_36,1,37
P12_01_37,0,37
P12_01_38,0,31
P12_01_39,9,31
P12_01_4,3,12
P12_01_40,1,31
P12_01_41,0,32
P12_01_42,3,26
P12_01_43,7,32
P12_01_44,1,32
P12_01_45,0,47
P12_01_46,1,68
P12_01_47,1,68
P12_01_48,1,47
P12_01_49,4,12
P12_01_5,38,47
P12_01_50,0,10
P12_01_51,3,209
P12_01_52,9,209
P12_01_53,1,209
P12_01_54,4,12
P12_01_55,0,10
P12_01_56,1,42
P12_01_57,3,70
P12_01_58,2,4
P12_01_59,5,18
P12_01_6,0,47
P12_01_60,0,54
P12_01_61,5,54
P12_01_62,2,11
P12_01_63,3,8
P12_01_64,0,4
P12_01_65,2,4
P12_01_66,1,4
P12_01_7,0,32
P12_01_8,0,209
P12_01_9,0,47
P12_02_0,67,157
P12_02_1,89,73
P12_02_10,3,12
P12_02_100,0,13
P12_02_101,5,27
P12_02_102,0,38
P12_02_103,0,1
P12_02_104,5,38
P12_02_105,1,38
P12_02_106,0,61
P12_02_107,5,16
P12_02_108,10,28
P12_02_109,17,65
P12_02_11,0,28
P12_02_110,0,169
P12_02_111,0,54
P12_02_112,13,54
P12_02_113,2,11
P12_02_114,14,11
P12_02_115,10,34
P12_02_116,52,28
P12_02_117,52,28
P12_02_118,0,37
P12_02_119,1,37
P12_02_12,0,78
P12_02_120,0,85
P12_02_121,3,40
P12_02_122,3,40
P12_02_123,10,34
P12_02_124,9,47
P12_02_125,10,34
P12_02_126,9,47
P12_02_127,3,12
P12_02_128,0,227
P12_02_129,4,12
P12_02_13,4,12
P12_02_130,3,227
P12_02_131,5,148
P12_02_132,1,227
P12_02_134,4,12
P12_02_135,10,34
P12_02_136,0,85
P12_02_137,3,19
P12_02_138,27,85
P12_02_139,0,85
P12_02_14,3,8
P12_02_140,27,85
P12_02_141,0,85
P12_02_142,27,85
P12_02_143,1,85
P12_02_144,10,34
P12_02_145,10,34
P12_02_146,2,4
P12_02_147,2,61
P12_02_148,0,19
P12_02_149,5,61
P12_02_15,0,61
P12_02_150,5,19
P12_02_151,5,5
P12_02_152,2,11
P12_02_153,10,34
P12_02_154,17,65
P12_02_155,1,38
P12_02_156,0,78
P12_02_157,5,78
P12_02_158,4,12
P12_02_159,10,34
P12_02_16,0,61
P12_02_160,2,11
P12_02_161,26,10
P12_02_162,60,27
P12_02_163,2,10
P12_02_164,1,10
P12_02_165,0,1
P12_02_166,0,54
P12_02_167,5,54
P12_02_168,2,11
P12_02_169,10,34
P12_02_17,4,8
P12_02_170,2,11
P12_02_171,3,3
P12_02_172,3,3
P12_02_173,0,3
P12_02_174,3,8
P12_02_175,3,8
P12_02_176,0,45
P12_02_177,4,8
P12_02_178,0,72
P12_02_179,7,72
P12_02_18,3,8
P12_02_180,11,26
P12_02_181,7,72
P12_02_182,7,72
P12_02_183,7,72
P12_02_184,7,72
P12_02_185,2,11
P12_02_186,2,11
P12_02_187,10,34
P12_02_188,17,65
P12_02_189,2,11
P12_02_19,0,174
P12_02_190,17,65
P12_02_2,5,73
P12_02_20,0,4
P12_02_21,2,4
P12_02_22,3,70
P12_02_23,0,18
P12_02_24,4,70
P12_02_25,2,18
P12_02_26,2,18
P12_02_27,2,18
P12_02_28,2,18
P12_02_29,2,18
P12_02_3,0,234
P12_02_30,3,3
P12_02_31,0,4
P12_02_32,2,4
P12_02_33,3,26
P12_02_34,0,5
P12_02_35,1,5
P12_02_36,6,24
P12_02_37,3,61
P12_02_38,3,61
P12_02_39,0,51
P12_02_4,5,234
P12_02_40,0,16
P12_02_41,2,54
P12_02_42,7,16
P12_02_43,19,16
P12_02_44,7,16
P12_02_45,19,16
P12_02_46,19,16
P12_02_47,19,16
P12_02_48,19,16
P12_02_49,19,51
P12_02_5,1,234
P12_02_50,7,51
P12_02_51,7,51
P12_02_52,7,51
P12_02_53,2,18
P12_02_54,2,4
P12_02_55,7,16
P12_02_56,7,16
P12_02_57,7,16
P12_02_58,7,16
P12_02_59,7,16
P12_02_6,17,124
P12_02_60,7,16
P12_02_61,7,51
P12_02_62,49,51
P12_02_63,49,51
P12_02_64,7,51
P12_02_65,7,51
P12_02_66,7,51
P12_02_67,2,11
P12_02_68,0,78
P12_02_69,1,78
P12_02_7,4,124
P12_02_70,0,31
P12_02_71,3,31
P12_02_72,9,31
P12_02_73,1,31
P12_02_74,0,37
P12_02_75,0,85
P12_02_76,0,85
P12_02_77,21,169
P12_02_78,2,11
P12_02_79,0,169
P12_02_8,2,11
P12_02_80,11,16
P12_02_81,2,4
P12_02_82,0,169
P12_02_83,1,169
P12_02_84,2,169
P12_02_85,7,169
P12_02_86,7,169
P12_02_87,7,169
P12_02_88,2,11
P12_02_89,1,28
P12_02_9,2,11
P12_02_90,52,28
P12_02_91,52,28
P12_02_92,6,114
P12_02_93,6,179
P12_02_94,52,28
P12_02_95,1,28
P12_02_96,52,28
P12_02_97,13,54
P12_02_98,52,28
P12_02_99,52,28
P12_04_0,67,157
P12_04_1,89,19
P12_04_10,3,26
P12_04_100,82,5
P12_04_101,2,5
P12_04_102,5,13
P12_04_103,0,54
P12_04_104,0,54
P12_04_105,5,54
P12_04_106,5,54
P12_04_107,2,11
P12_04_108,2,42
P12_04_109,1,38
P12_04_11,2,11
P12_04_110,2,54
P12_04_111,13,54
P12_04_112,2,11
P12_04_113,14,11
P12_04_114,80,12
P12_04_12,0,32
P12_04_13,2,11
P12_04_14,3,26
P12_04_15,2,11
P12_04_16,8,0
P12_04_17,7,32
P12_04_18,7,32
P12_04_19,2,11
P12_04_20,14,11
P12_04_21,0,1
P12_04_22,2,1
P12_04_23,12,6
P12_04_24,6,179
P12_04_25,5,28
P12_04_26,27,28
P12_04_27,27,28
P12_04_28,0,2
P12_04_29,1,28
P12_04_3,0,32
P12_04_30,52,2
P12_04_31,1,2
P12_04_32,0,2
P12_04_33,9,32
P12_04_34,27,32
P12_04_35,0,32
P12_04_36,1,32
P12_04_37,27,28
P12_04_38,0,32
P12_04_39,27,32
P12_04_4,13,19
P12_04_40,0,2
P12_04_41,27,2
P12_04_42,7,2
P12_04_43,7,2
P12_04_44,52,2
P12_04_45,52,2
P12_04_46,52,2
P12_04_47,27,2
P12_04_48,2,11
P12_04_49,9,32
P12_04_5,0,15
P12_04_50,27,32
P12_04_51,27,32
P12_04_52,2,11
P12_04_53,27,28
P12_04_54,27,28
P12_04_55,27,32
P12_04_56,0,201
