P26_01_0,3,3
P26_01_1,0,5
P26_01_10,3,8
P26_01_11,3,35
P26_01_12,0,4
P26_01_13,0,4
P26_01_14,4,8
P26_01_15,1,14
P26_01_16,3,3
P26_01_17,4,3
P26_01_18,11,5
P26_01_19,6,24
P26_01_2,4,3
P26_01_20,6,24
P26_01_21,0,5
P26_01_22,1,5
P26_01_23,70,24
P26_01_24,11,57
P26_01_3,1,5
P26_01_4,0,2
P26_01_5,1,2
P26_01_6,3,12
P26_01_7,0,57
P26_01_8,4,12
P26_01_9,1,57
P26_02_0,3,3
P26_02_1,0,38
P26_02_10,3,12
P26_02_11,1,57
P26_02_12,4,12
P26_02_13,6,0
P26_02_14,2,11
P26_02_15,8,0
P26_02_16,14,11
P26_02_17,0,38
P26_02_18,1,38
P26_02_19,1,38
P26_02_2,0,31
P26_02_20,3,3
P26_02_21,0,2
P26_02_22,4,3
P26_02_23,1,2
P26_02_24,0,14
P26_02_25,23,57
P26_02_26,23,57
P26_02_27,1,14
P26_02_28,11,38
P26_02_29,0,2
P26_02_3,4,3
P26_02_30,1,2
P26_02_31,0,14
P26_02_32,70,46
P26_02_33,0,14
P26_02_34,23,57
P26_02_35,23,57
P26_02_36,1,14
P26_02_37,3,12
P26_02_38,0,105
P26_02_39,4,12
P26_02_4,12,26
P26_02_40,0,4
P26_02_41,7,105
P26_02_42,1,4
P26_02_43,1,105
P26_02_44,3,12
P26_02_45,1,105
P26_02_46,4,12
P26_02_47,0,14
P26_02_48,22,57
P26_02_49,22,57
P26_02_5,0,57
P26_02_50,1,14
P26_02_51,0,14
P26_02_52,23,57
P26_02_53,23,57
P26_02_54,1,14
P26_02_55,0,38
P26_02_56,3,3
P26_02_57,1,38
P26_02_58,4,3
P26_02_59,3,3
P26_02_6,5,57
P26_02_60,0,33
P26_02_61,4,3
P26_02_62,0,4
P26_02_63,3,33
P26_02_64,7,33
P26_02_65,0,33
P26_02_66,1,33
P26_02_67,0,33
P26_02_68,5,19
P26_02_69,3,3
P26_02_7,0,57
P26_02_70,1,33
P26_02_71,4,3
P26_02_72,0,4
P26_02_73,1,4
P26_02_74,22,57
P26_02_75,22,57
P26_02_76,1,14
P26_02_77,8,24
P26_02_78,0,14
P26_02_79,0,57
P26_02_8,5,57
P26_02_80,1,57
P26_02_81,0,57
P26_02_82,1,57
P26_02_83,0,2
P26_02_84,1,2
P26_02_85,1,58
P26_02_86,0,31
P26_02_87,90,57
P26_02_88,4,31
P26_02_89,3,3
P26_02_9,0,57
P26_02_90,1,31
P26_02_91,4,3
P26_02_92,0,2
P26_02_93,1,2
P26_03_0,0,5
P26_03_1,1,5
P26_03_10,1,10
P26_03_11,3,12
P26_03_12,1,105
P26_03_13,4,12
P26_03_14,3,3
P26_03_15,0,22
P26_03_16,4,3
P26_03_17,1,22
P26_03_18,0,9
P26_03_19,2,2
P26_03_2,6,0
P26_03_20,3,3
P26_03_21,4,3
P26_03_22,1,22
P26_03_23,0,2
P26_03_24,2,22
P26_03_25,2,2
P26_03_26,3,3
P26_03_27,1,2
P26_03_28,0,9
P26_03_29,0,2
P26_03_3,0,2
P26_03_30,2,22
P26_03_31,2,2
P26_03_32,11,5
P26_03_33,1,2
P26_03_34,4,3
P26_03_35,0,5
P26_03_36,0,9
P26_03_37,2,5
P26_03_38,2,5
P26_03_39,2,5
P26_03_4,1,2
P26_03_40,2,9
P26_03_41,2,5
P26_03_42,2,5
P26_03_43,2,5
P26_03_44,1,5
P26_03_45,0,10
P26_03_46,2,10
P26_03_47,2,10
P26_03_48,2,10
P26_03_49,2,10
P26_03_5,0,58
P26_03_50,1,10
P26_03_51,1,58
P26_03_52,2,14
P26_03_53,2,58
P26_03_54,2,4
P26_03_55,2,14
P26_03_56,2,58
P26_03_57,2,58
P26_03_6,1,2
P26_03_7,1,58
P26_03_8,1,2
P26_03_9,0,105
P26_04_0,3,3
P26_04_1,0,5
P26_04_10,4,3
P26_04_11,6,46
P26_04_12,1,5
P26_04_13,70,65
P26_04_14,0,6
P26_04_15,1,6
P26_04_16,3,3
P26_04_17,0,45
P26_04_18,4,3
P26_04_19,1,45
P26_04_2,0,6
P26_04_20,3,3
P26_04_21,0,2
P26_04_22,4,3
P26_04_23,1,2
P26_04_24,3,26
P26_04_25,1,45
P26_04_26,4,26
P26_04_27,3,3
P26_04_28,1,26
P26_04_29,4,3
P26_04_3,4,3
P26_04_30,3,12
P26_04_31,0,32
P26_04_32,4,12
P26_04_33,1,32
P26_04_34,3,8
P26_04_35,0,58
P26_04_36,4,8
P26_04_37,1,14
P26_04_38,1,14
P26_04_4,0,5
P26_04_5,1,6
P26_04_6,26,5
P26_04_7,8,0
P26_04_8,1,5
P26_04_9,3,3
P26_05_0,3,5
P26_05_1,0,2
P26_05_10,1,6
P26_05_2,5,45
P26_05_3,3,3
P26_05_4,0,38
P26_05_5,1,38
P26_05_6,0,1
P26_05_7,10,45
P26_05_8,1,1
P26_05_9,0,6
P26_06_1,10,45
P26_06_2,4,6
P26_06_3,0,38
P26_06_4,3,3
P26_06_5,1,38
P26_06_6,4,3
P26_07_0,3,6
P26_07_1,1,6
P26_07_2,10,45
P26_07_3,1,1
P26_07_4,4,6
P26_08_1,10,45
P26_08_2,1,1
P26_08_3,4,6
P26_08_4,3,3
P26_08_5,0,39
P26_08_6,4,3
P26_08_7,1,39
P26_08_8,3,6
P26_08_9,10,45
P26_09_0,3,6
P26_09_1,0,1
P26_09_10,1,39
P26_09_11,0,29
P26_09_12,1,29
P26_09_13,3,6
P26_09_14,0,97
P26_09_15,0,29
P26_09_16,9,47
P26_09_17,10,45
P26_09_18,0,2
P26_09_19,5,45
P26_09_2,10,45
P26_09_20,1,2
P26_09_21,0,29
P26_09_22,5,47
P26_09_23,1,29
P26_09_24,1,97
P26_09_25,4,6
P26_09_3,8,65
P26_09_4,0,24
P26_09_5,0,29
P26_09_6,37,45
P26_09_7,1,29
P26_09_8,0,39
P26_09_9,9,45
P26_101_0,23,190
P26_101_1,3,46
P26_101_10,0,2
P26_101_11,1,91
P26_101_12,1,2
P26_101_13,1,14
P26_101_14,0,17
P26_101_15,3,46
P26_101_16,0,35
P26_101_17,1,35
P26_101_18,4,46
P26_101_19,0,14
P26_101_2,0,17
P26_101_20,1,91
P26_101_21,1,2
P26_101_22,0,14
P26_101_23,1,14
P26_101_3,0,110
P26_101_4,1,35
P26_101_5,4,46
P26_101_6,0,2
P26_101_7,0,14
P26_101_8,1,91
P26_101_9,1,2
P26_102_0,0,2
P26_102_1,0,2
P26_102_10,0,15
P26_102_11,3,12
P26_102_12,1,61
P26_102_13,1,15
P26_102_14,4,12
P26_102_15,0,61
P26_102_16,0,88
P26_102_17,37,61
P26_102_18,13,61
P26_102_19,3,3
P26_102_2,1,2
P26_102_20,1,88
P26_102_21,4,3
P26_102_22,0,88
P26_102_23,13,88
P26_102_24,0,52
P26_102_25,15,17
P26_102_26,28,52
P26_102_27,3,8
P26_102_28,1,52
P26_102_29,4,8
P26_102_3,1,2
P26_102_30,0,52
P26_102_31,1,17
P26_102_32,1,17
P26_102_33,0,35
P26_102_34,1,35
P26_102_4,0,2
P26_102_5,1,2
P26_102_6,13,88
P26_102_7,0,10
P26_102_8,0,10
P26_102_9,1,10
P26_103_0,3,3
P26_103_1,3,3
P26_103_10,0,22
P26_103_100,4,22
P26_103_101,3,3
P26_103_102,1,22
P26_103_103,4,3
P26_103_104,6,0
P26_103_105,2,11
P26_103_106,8,0
P26_103_107,4,3
P26_103_108,0,17
P26_103_109,14,11
P26_103_11,0,9
P26_103_110,1,17
P26_103_111,0,35
P26_103_112,6,0
P26_103_113,2,35
P26_103_114,1,35
P26_103_115,3,3
P26_103_116,3,3
P26_103_117,0,9
P26_103_118,0,22
P26_103_119,4,3
P26_103_12,2,9
P26_103_120,4,3
P26_103_121,2,9
P26_103_122,3,22
P26_103_123,9,22
P26_103_124,1,22
P26_103_125,2,9
P26_103_126,2,35
P26_103_127,1,9
P26_103_128,2,35
P26_103_129,1,35
P26_103_13,9,22
P26_103_130,0,35
P26_103_131,2,35
P26_103_132,0,9
P26_103_133,2,35
P26_103_134,2,9
P26_103_135,1,9
P26_103_136,2,35
P26_103_137,8,0
P26_103_138,1,35
P26_103_139,4,22
P26_103_14,1,22
P26_103_140,0,22
P26_103_141,3,3
P26_103_142,1,22
P26_103_143,1,9
P26_103_144,4,3
P26_103_145,6,0
P26_103_146,0,17
P26_103_147,2,17
P26_103_148,2,63
P26_103_149,2,17
P26_103_15,0,2
P26_103_150,0,54
P26_103_151,0,54
P26_103_152,8,0
P26_103_153,13,54
P26_103_154,0,17
P26_103_155,14,11
P26_103_156,1,17
P26_103_16,2,9
P26_103_17,2,2
P26_103_18,2,2
P26_103_19,17,0
P26_103_2,0,22
P26_103_20,0,9
P26_103_21,2,2
P26_103_22,2,2
P26_103_23,1,2
P26_103_24,1,2
P26_103_25,3,3
P26_103_26,3,3
P26_103_27,1,2
P26_103_28,0,2
P26_103_29,0,9
P26_103_3,1,22
P26_103_30,2,2
P26_103_31,2,2
P26_103_32,0,9
P26_103_33,2,2
P26_103_34,2,2
P26_103_35,1,2
P26_103_36,0,2
P26_103_37,2,2
P26_103_38,0,9
P26_103_39,2,2
P26_103_4,0,9
P26_103_40,2,2
P26_103_41,0,9
P26_103_42,2,2
P26_103_43,2,2
P26_103_44,1,9
P26_103_45,1,2
P26_103_46,11,22
P26_103_47,0,10
P26_103_48,2,10
P26_103_49,0,9
P26_103_5,4,3
P26_103_50,2,10
P26_103_51,2,10
P26_103_52,1,10
P26_103_53,0,22
P26_103_54,9,22
P26_103_55,1,22
P26_103_56,0,10
P26_103_57,2,10
P26_103_58,2,10
P26_103_59,2,10
P26_103_6,6,0
P26_103_60,1,10
P26_103_61,0,10
P26_103_62,2,10
P26_103_63,2,10
P26_103_64,2,10
P26_103_65,1,10
P26_103_66,0,4
P26_103_67,2,4
P26_103_68,2,4
P26_103_69,2,4
P26_103_7,4,3
P26_103_70,1,4
P26_103_71,0,14
P26_103_72,2,14
P26_103_73,2,14
P26_103_74,2,14
P26_103_75,0,4
P26_103_76,2,4
P26_103_77,2,4
P26_103_78,2,4
P26_103_79,1,4
P26_103_8,0,2
P26_103_80,0,4
P26_103_81,2,4
P26_103_82,2,4
P26_103_83,2,4
P26_103_84,1,4
P26_103_85,0,14
P26_103_86,2,14
P26_103_87,2,14
P26_103_88,2,14
P26_103_89,1,14
P26_103_9,2,2
P26_103_90,2,14
P26_103_91,2,14
P26_103_92,2,14
P26_103_93,1,14
P26_103_94,2,9
P26_103_95,2,63
P26_103_96,2,9
P26_103_97,2,63
P26_103_98,2,9
P26_103_99,0,22
P26_104_0,0,35
P26_104_1,1,35
P26_104_10,1,91
P26_104_100,0,17
P26_104_101,14,11
P26_104_102,3,46
P26_104_103,0,110
P26_104_104,1,110
P26_104_105,1,17
P26_104_106,0,35
P26_104_107,1,110
P26_104_108,0,35
P26_104_109,1,110
P26_104_11,0,49
P26_104_110,4,46
P26_104_111,0,35
P26_104_112,1,35
P26_104_113,0,52
P26_104_114,28,52
P26_104_115,1,52
P26_104_116,3,8
P26_104_117,0,52
P26_104_118,4,8
P26_104_119,1,17
P26_104_12,6,46
P26_104_120,0,2
P26_104_121,1,2
P26_104_122,3,3
P26_104_123,3,3
P26_104_124,1,2
P26_104_125,1,2
P26_104_126,3,8
P26_104_127,0,4
P26_104_128,0,14
P26_104_129,1,14
P26_104_13,0,91
P26_104_130,1,4
P26_104_131,1,14
P26_104_132,1,4
P26_104_133,1,10
P26_104_134,1,10
P26_104_135,4,3
P26_104_136,3,3
P26_104_137,0,88
P26_104_138,4,3
P26_104_139,1,88
P26_104_14,7,49
P26_104_140,3,12
P26_104_141,0,15
P26_104_142,1,15
P26_104_143,3,12
P26_104_144,4,12
P26_104_145,1,61
P26_104_146,3,3
P26_104_147,3,3
P26_104_148,4,3
P26_104_149,4,3
P26_104_15,12,49
P26_104_150,3,3
P26_104_151,6,0
P26_104_152,26,13
P26_104_153,8,0
P26_104_154,0,32
P26_104_155,56,32
P26_104_156,3,12
P26_104_157,1,13
P26_104_158,4,12
P26_104_159,0,19
P26_104_16,1,91
P26_104_160,18,19
P26_104_161,13,19
P26_104_162,6,0
P26_104_163,2,11
P26_104_164,8,0
P26_104_165,0,17
P26_104_166,14,11
P26_104_167,1,17
P26_104_168,0,165
P26_104_169,76,165
P26_104_17,0,91
P26_104_170,1,165
P26_104_18,7,49
P26_104_19,12,49
P26_104_2,1,35
P26_104_20,0,91
P26_104_21,1,91
P26_104_22,0,49
P26_104_23,13,49
P26_104_24,3,12
P26_104_25,0,32
P26_104_26,0,86
P26_104_27,4,12
P26_104_28,1,86
P26_104_29,3,32
P26_104_3,0,4
P26_104_30,1,4
P26_104_31,3,32
P26_104_32,37,32
P26_104_33,0,32
P26_104_34,0,4
P26_104_35,1,32
P26_104_36,7,32
P26_104_37,1,4
P26_104_38,1,32
P26_104_39,0,32
P26_104_4,0,165
P26_104_40,1,32
P26_104_41,0,32
P26_104_42,0,4
P26_104_43,7,32
P26_104_44,1,4
P26_104_45,1,32
P26_104_46,0,32
P26_104_47,0,19
P26_104_48,5,32
P26_104_49,0,86
P26_104_5,1,165
P26_104_50,7,49
P26_104_51,3,3
P26_104_52,4,3
P26_104_53,1,2
P26_104_54,0,86
P26_104_55,1,26
P26_104_56,7,86
P26_104_57,1,4
P26_104_58,0,86
P26_104_59,1,86
P26_104_6,0,91
P26_104_60,0,86
P26_104_61,1,86
P26_104_62,0,86
P26_104_63,1,86
P26_104_64,0,26
P26_104_65,0,86
P26_104_66,1,26
P26_104_67,0,4
