P13_04_0,0,13
P13_04_1,1,13
P13_04_10,3,3
P13_04_11,0,138
P13_04_12,3,8
P13_04_13,0,1
P13_04_14,3,15
P13_04_15,0,138
P13_04_16,5,138
P13_04_17,4,15
P13_04_18,10,64
P13_04_19,1,1
P13_04_2,3,12
P13_04_20,5,13
P13_04_21,3,3
P13_04_22,0,102
P13_04_23,1,102
P13_04_24,0,79
P13_04_25,3,8
P13_04_26,5,79
P13_04_27,0,138
P13_04_28,5,138
P13_04_29,4,3
P13_04_3,0,64
P13_04_30,0,2
P13_04_31,5,2
P13_04_32,0,1
P13_04_33,3,8
P13_04_34,5,1
P13_04_35,3,0
P13_04_36,5,39
P13_04_37,2,14
P13_04_38,3,8
P13_04_39,5,14
P13_04_4,4,12
P13_04_40,4,8
P13_04_41,3,90
P13_04_42,0,13
P13_04_43,4,90
P13_04_44,9,102
P13_04_45,1,102
P13_04_46,10,64
P13_04_5,5,64
P13_04_6,0,64
P13_04_7,3,12
P13_04_8,1,64
P13_04_9,4,12
P13_05_0,0,13
P13_05_1,2,1
P13_05_10,3,12
P13_05_11,0,68
P13_05_12,3,68
P13_05_13,1,105
P13_05_14,13,32
P13_05_15,13,57
P13_05_16,13,33
P13_05_17,5,163
P13_05_18,10,68
P13_05_19,3,90
P13_05_2,2,13
P13_05_20,0,13
P13_05_21,4,90
P13_05_22,0,59
P13_05_23,5,59
P13_05_24,10,64
P13_05_25,5,59
P13_05_26,0,102
P13_05_27,5,102
P13_05_28,5,102
P13_05_29,4,3
P13_05_3,3,12
P13_05_30,3,26
P13_05_31,1,47
P13_05_32,0,26
P13_05_33,13,26
P13_05_34,12,68
P13_05_35,10,68
P13_05_4,0,64
P13_05_5,4,12
P13_05_6,9,64
P13_05_7,0,13
P13_05_8,5,13
P13_05_9,6,90
P13_06_0,3,113
P13_06_1,0,91
P13_06_10,3,46
P13_06_11,5,91
P13_06_12,4,46
P13_06_13,3,8
P13_06_14,5,60
P13_06_15,0,79
P13_06_16,3,8
P13_06_17,5,79
P13_06_18,4,8
P13_06_19,0,26
P13_06_2,3,91
P13_06_20,13,26
P13_06_21,1,23
P13_06_3,0,79
P13_06_4,7,26
P13_06_5,3,8
