P22_05_0,0,15
P22_05_1,1,15
P22_05_10,0,58
P22_05_100,2,66
P22_05_101,2,66
P22_05_102,2,66
P22_05_103,20,66
P22_05_104,20,66
P22_05_105,2,66
P22_05_106,8,0
P22_05_107,1,66
P22_05_108,15,11
P22_05_109,0,17
P22_05_11,1,4
P22_05_110,14,11
P22_05_111,1,17
P22_05_112,0,50
P22_05_113,0,77
P22_05_114,1,77
P22_05_115,3,50
P22_05_116,5,50
P22_05_117,12,50
P22_05_118,23,50
P22_05_119,5,50
P22_05_12,3,8
P22_05_120,5,50
P22_05_121,0,77
P22_05_122,5,77
P22_05_123,23,77
P22_05_124,5,77
P22_05_125,5,77
P22_05_126,23,77
P22_05_127,12,77
P22_05_128,23,77
P22_05_129,5,77
P22_05_13,1,87
P22_05_130,5,77
P22_05_131,0,66
P22_05_132,14,66
P22_05_133,1,66
P22_05_134,1,17
P22_05_135,0,66
P22_05_136,3,66
P22_05_137,6,0
P22_05_138,9,27
P22_05_139,4,15
P22_05_14,4,8
P22_05_140,11,66
P22_05_141,3,15
P22_05_142,87,15
P22_05_143,4,15
P22_05_144,13,15
P22_05_145,0,66
P22_05_146,6,0
P22_05_147,3,66
P22_05_148,9,27
P22_05_149,9,27
P22_05_15,0,15
P22_05_150,8,0
P22_05_151,4,66
P22_05_152,0,66
P22_05_153,9,27
P22_05_154,5,66
P22_05_155,3,3
P22_05_156,0,59
P22_05_157,4,3
P22_05_158,3,59
P22_05_159,0,59
P22_05_16,1,15
P22_05_160,5,59
P22_05_161,5,59
P22_05_162,0,59
P22_05_163,0,59
P22_05_164,5,59
P22_05_165,0,59
P22_05_166,5,59
P22_05_167,40,59
P22_05_168,4,40
P22_05_169,4,124
P22_05_17,0,15
P22_05_170,6,50
P22_05_171,21,92
P22_05_172,3,8
P22_05_173,1,40
P22_05_174,3,12
P22_05_175,0,74
P22_05_176,0,146
P22_05_177,1,146
P22_05_178,0,74
P22_05_179,4,12
P22_05_18,1,15
P22_05_180,0,146
P22_05_181,1,146
P22_05_182,1,74
P22_05_183,11,15
P22_05_184,1,74
P22_05_185,0,2
P22_05_186,1,2
P22_05_187,3,3
P22_05_188,0,87
P22_05_189,0,74
P22_05_19,0,10
P22_05_190,0,74
P22_05_191,2,74
P22_05_192,6,0
P22_05_193,8,0
P22_05_194,15,74
P22_05_195,1,74
P22_05_196,6,0
P22_05_197,2,74
P22_05_198,8,0
P22_05_199,15,74
P22_05_2,0,49
P22_05_20,1,10
P22_05_200,15,11
P22_05_201,1,74
P22_05_202,14,11
P22_05_203,1,17
P22_05_204,19,74
P22_05_205,19,74
P22_05_206,19,74
P22_05_207,19,74
P22_05_208,19,74
P22_05_209,19,74
P22_05_21,0,183
P22_05_210,19,74
P22_05_211,19,74
P22_05_212,19,74
P22_05_213,1,74
P22_05_214,0,74
P22_05_215,19,74
P22_05_216,19,74
P22_05_217,19,74
P22_05_218,19,74
P22_05_219,19,74
P22_05_22,3,21
P22_05_220,19,74
P22_05_221,19,74
P22_05_222,19,74
P22_05_223,19,74
P22_05_224,1,74
P22_05_225,12,48
P22_05_226,1,87
P22_05_227,0,48
P22_05_228,0,48
P22_05_229,11,21
P22_05_23,12,248
P22_05_230,3,168
P22_05_231,13,48
P22_05_232,4,168
P22_05_233,3,8
P22_05_234,0,4
P22_05_235,0,87
P22_05_236,1,87
P22_05_237,7,74
P22_05_238,7,74
P22_05_239,7,74
P22_05_24,87,21
P22_05_240,12,21
P22_05_241,12,21
P22_05_242,7,74
P22_05_243,7,74
P22_05_244,12,74
P22_05_245,7,74
P22_05_246,12,74
P22_05_247,12,48
P22_05_248,1,48
P22_05_249,0,74
P22_05_25,12,26
P22_05_250,7,74
P22_05_251,12,74
P22_05_252,1,74
P22_05_253,12,74
P22_05_254,12,48
P22_05_255,1,48
P22_05_256,1,48
P22_05_257,0,74
P22_05_258,12,74
P22_05_259,12,48
P22_05_26,13,26
P22_05_260,1,26
P22_05_261,7,26
P22_05_262,0,74
P22_05_263,12,122
P22_05_264,7,74
P22_05_265,7,74
P22_05_266,7,74
P22_05_267,7,74
P22_05_268,12,74
P22_05_269,1,74
P22_05_27,3,8
P22_05_270,1,8
P22_05_271,7,74
P22_05_272,7,74
P22_05_273,12,74
P22_05_274,12,74
P22_05_275,1,74
P22_05_276,7,74
P22_05_277,12,74
P22_05_278,1,74
P22_05_279,7,74
P22_05_28,0,79
P22_05_280,7,74
P22_05_281,12,74
P22_05_282,12,74
P22_05_283,1,74
P22_05_284,12,122
P22_05_285,7,122
P22_05_286,1,122
P22_05_287,1,122
P22_05_288,12,122
P22_05_289,1,122
P22_05_29,3,21
P22_05_290,7,21
P22_05_291,1,21
P22_05_292,0,122
P22_05_293,0,122
P22_05_294,1,4
P22_05_295,0,48
P22_05_296,3,36
P22_05_297,13,19
P22_05_298,4,36
P22_05_299,6,0
P22_05_3,1,49
P22_05_30,1,79
P22_05_300,2,11
P22_05_301,8,0
P22_05_302,15,11
P22_05_303,0,17
P22_05_304,2,11
P22_05_305,1,17
P22_05_306,3,3
P22_05_307,0,2
P22_05_308,4,3
P22_05_309,1,2
P22_05_31,3,21
P22_05_310,0,146
P22_05_311,19,146
P22_05_312,1,4
P22_05_313,19,146
P22_05_314,12,146
P22_05_315,0,4
P22_05_316,7,146
P22_05_317,12,48
P22_05_318,7,146
P22_05_319,7,146
P22_05_32,4,8
P22_05_320,7,146
P22_05_321,12,48
P22_05_322,1,48
P22_05_323,12,48
P22_05_324,1,48
P22_05_325,7,146
P22_05_326,0,48
P22_05_327,1,4
P22_05_328,3,21
P22_05_329,13,48
P22_05_33,6,0
P22_05_330,6,0
P22_05_331,2,11
P22_05_332,8,0
P22_05_333,15,11
P22_05_334,0,17
P22_05_335,14,11
P22_05_336,1,17
P22_05_337,0,4
P22_05_338,0,48
P22_05_339,13,48
P22_05_34,26,21
P22_05_340,6,0
P22_05_341,0,9
P22_05_342,2,9
P22_05_343,2,87
P22_05_344,1,87
P22_05_345,2,4
P22_05_346,6,0
P22_05_347,2,4
P22_05_348,1,4
P22_05_349,2,87
P22_05_35,2,21
P22_05_350,1,87
P22_05_351,15,11
P22_05_352,14,11
P22_05_353,8,0
P22_05_354,1,17
P22_05_355,3,8
P22_05_356,4,8
P22_05_357,3,8
P22_05_358,0,88
P22_05_359,4,8
P22_05_36,2,23
P22_05_360,40,84
P22_05_361,40,84
P22_05_362,23,84
P22_05_363,3,3
P22_05_364,0,13
P22_05_365,1,13
P22_05_366,1,13
P22_05_367,0,2
P22_05_368,1,2
P22_05_369,1,2
P22_05_37,2,23
P22_05_370,3,3
P22_05_371,12,89
P22_05_372,4,3
P22_05_373,3,3
P22_05_374,0,33
P22_05_375,4,3
P22_05_376,3,33
P22_05_377,3,33
P22_05_378,0,33
P22_05_379,5,33
P22_05_38,1,23
P22_05_380,6,186
P22_05_381,4,33
P22_05_382,3,3
P22_05_383,1,33
P22_05_384,4,3
P22_05_385,3,3
P22_05_386,0,40
P22_05_387,1,40
P22_05_388,0,21
P22_05_389,4,3
P22_05_39,6,0
P22_05_390,1,21
P22_05_391,0,2
P22_05_392,3,3
P22_05_393,4,3
P22_05_394,1,2
P22_05_395,0,4
P22_05_396,1,4
P22_05_397,3,8
P22_05_398,4,3
P22_05_399,0,14
P22_05_4,3,50
P22_05_40,2,11
P22_05_400,4,8
P22_05_401,1,14
P22_05_402,1,14
P22_05_403,3,12
P22_05_404,0,15
P22_05_405,12,256
P22_05_406,1,256
P22_05_407,12,256
P22_05_408,1,15
P22_05_409,64,15
P22_05_41,2,9
P22_05_410,13,15
P22_05_411,6,0
P22_05_412,0,17
P22_05_413,2,17
P22_05_414,2,63
